n_fcc_cells,temp,density,radius,energy_deposition,voxel_phase,outcome,outcome_source,terminal,stopped_segment,actual_energy_deposition,excitation_method,evolution_format,ensemble,pressure,tauS,dt1,nsteps1,dt2,nsteps2,total_physical_time,source_nsteps,source_seed,evolve_seed,voxel_low_density_fraction,status,files_complete,last_updated,run_path,checked,notes
10.0,0.8,0.72,3.0,700.0,not_phase_separated,,,False,,699.9999999999998,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-19T21:08:02.028253,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_700.000/random_center_seed_7/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
10.0,0.8,0.72,3.0,700.0,not_phase_separated,,,False,,700.0,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-19T21:09:06.233795,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_700.000/random_center_seed_8/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
10.0,0.8,0.72,3.0,700.0,not_phase_separated,,,False,,699.9999999999999,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-19T21:10:13.473316,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_700.000/random_center_seed_9/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
10.0,0.8,0.72,3.0,750.0,not_phase_separated,,,False,,750.0000000000001,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-07T15:31:11.202919,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_750.000/center_box/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
10.0,0.8,0.72,3.0,800.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,1.0,800.0000000000001,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2300651208867973,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_1,False,2026-08-24T18:37:26.321124,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_1/ensemble_NPH/pressure_-0.230/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
10.0,0.8,0.72,3.0,800.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,1.0,800.0,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2300651208867973,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_1,False,2026-08-26T16:15:21.831818,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_10/ensemble_NPH/pressure_-0.230/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
10.0,0.8,0.72,3.0,800.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,1.0,799.9999999999999,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2300651208867973,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_1,False,2026-08-24T18:39:31.471331,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_2/ensemble_NPH/pressure_-0.230/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
10.0,0.8,0.72,3.0,800.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,1.0,799.9999999999998,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2300651208867973,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_1,False,2026-08-24T18:41:18.423654,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_3/ensemble_NPH/pressure_-0.230/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
10.0,0.8,0.72,3.0,800.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,1.0,800.0,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2300651208867973,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_1,False,2026-08-24T18:42:15.964289,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_4/ensemble_NPH/pressure_-0.230/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
10.0,0.8,0.72,3.0,800.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,1.0,800.0,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2300651208867973,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_1,False,2026-08-24T18:42:25.160231,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_5/ensemble_NPH/pressure_-0.230/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
10.0,0.8,0.72,3.0,800.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,1.0,800.0,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2300651208867973,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_1,False,2026-08-26T16:14:45.799055,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_6/ensemble_NPH/pressure_-0.230/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
10.0,0.8,0.72,3.0,800.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,1.0,800.0,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2300651208867973,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_1,False,2026-08-26T16:14:54.308999,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_7/ensemble_NPH/pressure_-0.230/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
10.0,0.8,0.72,3.0,800.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,1.0,799.9999999999999,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2300651208867973,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_1,False,2026-08-26T16:15:03.251940,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_8/ensemble_NPH/pressure_-0.230/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
10.0,0.8,0.72,3.0,800.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,1.0,800.0,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2300651208867973,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_1,False,2026-08-26T16:15:11.363887,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_9/ensemble_NPH/pressure_-0.230/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
10.0,0.8,0.72,3.0,800.0,not_phase_separated,,,False,,800.0000000000002,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-05T21:02:58.576393,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/center_box/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
10.0,0.8,0.72,3.0,800.0,not_phase_separated,,,False,,800.0000000000001,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-20T13:46:47.424202,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_1/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
10.0,0.8,0.72,3.0,800.0,not_phase_separated,,,False,,800.0,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-19T21:17:06.187581,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_10/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
10.0,0.8,0.72,3.0,800.0,not_phase_separated,,,False,,799.9999999999999,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-20T13:48:10.381633,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_2/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
10.0,0.8,0.72,3.0,800.0,not_phase_separated,,,False,,799.9999999999998,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-20T13:49:32.890086,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_3/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
10.0,0.8,0.72,3.0,800.0,not_phase_separated,,,False,,800.0,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-20T13:50:54.989490,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_4/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
10.0,0.8,0.72,3.0,800.0,not_phase_separated,,,False,,800.0,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-20T13:52:16.838931,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_5/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
10.0,0.8,0.72,3.0,800.0,not_phase_separated,,,False,,800.0,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-19T21:12:28.278418,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_6/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
10.0,0.8,0.72,3.0,800.0,not_phase_separated,,,False,,800.0,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-19T21:13:40.995937,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_7/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
10.0,0.8,0.72,3.0,800.0,not_phase_separated,,,False,,799.9999999999999,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-19T21:14:50.690476,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_8/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
10.0,0.8,0.72,3.0,800.0,not_phase_separated,,,False,,800.0,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-19T21:15:59.423022,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_9/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
10.0,0.8,0.72,3.0,850.0,not_phase_separated,,,False,,850.0000000000002,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-07T15:52:48.752380,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_850.000/center_box/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
10.0,0.8,0.72,3.0,900.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,1.0,899.9999999999998,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2300651208867973,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_1,False,2026-08-24T18:42:30.878195,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_900.000/random_center_seed_1/ensemble_NPH/pressure_-0.230/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
10.0,0.8,0.72,3.0,900.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,1.0,900.0,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2300651208867973,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_1,False,2026-08-26T16:16:00.668562,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_900.000/random_center_seed_10/ensemble_NPH/pressure_-0.230/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
10.0,0.8,0.72,3.0,900.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,1.0,899.9999999999999,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2300651208867973,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_1,False,2026-08-24T18:42:37.656152,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_900.000/random_center_seed_2/ensemble_NPH/pressure_-0.230/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
10.0,0.8,0.72,3.0,900.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,1.0,899.9999999999999,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2300651208867973,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_1,False,2026-08-24T18:42:45.711101,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_900.000/random_center_seed_3/ensemble_NPH/pressure_-0.230/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
10.0,0.8,0.72,3.0,900.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,1.0,900.0000000000001,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2300651208867973,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_1,False,2026-08-24T18:42:52.484058,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_900.000/random_center_seed_4/ensemble_NPH/pressure_-0.230/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
10.0,0.8,0.72,3.0,900.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,1.0,900.0000000000002,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2300651208867973,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_1,False,2026-08-24T18:42:59.595013,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_900.000/random_center_seed_5/ensemble_NPH/pressure_-0.230/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
10.0,0.8,0.72,3.0,900.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,1.0,899.9999999999999,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2300651208867973,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_1,False,2026-08-26T16:15:29.867765,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_900.000/random_center_seed_6/ensemble_NPH/pressure_-0.230/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
10.0,0.8,0.72,3.0,900.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,1.0,899.9999999999999,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2300651208867973,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_1,False,2026-08-26T16:15:38.963705,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_900.000/random_center_seed_7/ensemble_NPH/pressure_-0.230/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
10.0,0.8,0.72,3.0,900.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,1.0,900.0000000000002,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2300651208867973,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_1,False,2026-08-26T16:15:46.926653,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_10/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_900.000/random_center_seed_8/ensemble_NPH/pressure_-0.230/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
